subject_id,subject_type,url,data_updated_at,data_created_at,data_level,data_slug,data_characters,primary_meaning,data_lesson_position,data_spaced_repetition_system_id,data_hidden_at,has_reading,has_context_sentences,component_subject_count,amalgamation_subject_count,visually_similar_count,parts_of_speech_count
151,radical,https://api.wanikani.com/v2/subjects/151,2025-11-11 23:18:22.908078+00:00,2012-03-22 00:56:16+00:00,7,bird,鳥,Bird,24,1,,0,0,0,8,0,0
152,radical,https://api.wanikani.com/v2/subjects/152,2025-10-01 14:32:25.391227+00:00,2012-03-22 00:56:27+00:00,7,yellow,黄,Yellow,14,1,,0,0,0,2,0,0
153,radical,https://api.wanikani.com/v2/subjects/153,2025-10-01 14:32:25.401399+00:00,2012-03-22 00:57:21+00:00,7,black,黒,Black,15,1,,0,0,0,2,0,0
154,radical,https://api.wanikani.com/v2/subjects/154,2025-10-01 06:09:47.636057+00:00,2012-03-22 01:37:37+00:00,4,master,主,Master,39,1,,0,0,0,6,0,0
155,radical,https://api.wanikani.com/v2/subjects/155,2026-04-13 03:41:35.164259+00:00,2012-03-22 01:41:38+00:00,5,meet,会,Meet,25,1,,0,0,0,2,0,0
156,radical,https://api.wanikani.com/v2/subjects/156,2025-10-08 17:35:04.866389+00:00,2012-03-22 01:46:28+00:00,6,neck,首,Neck,24,1,,0,0,0,2,0,0
157,radical,https://api.wanikani.com/v2/subjects/157,2025-11-18 14:34:21.264245+00:00,2012-03-22 01:47:41+00:00,8,hook,ユ,Hook,12,1,,0,0,0,4,0,0
158,radical,https://api.wanikani.com/v2/subjects/158,2025-11-18 14:34:21.364893+00:00,2012-03-22 01:49:29+00:00,8,snake,巳,Snake,17,1,,0,0,0,6,0,0
159,radical,https://api.wanikani.com/v2/subjects/159,2025-11-18 14:34:21.383969+00:00,2012-03-22 01:50:05+00:00,8,cloud,云,Cloud,18,1,,0,0,0,7,0,0
160,radical,https://api.wanikani.com/v2/subjects/160,2026-02-04 19:14:53.540380+00:00,2012-03-22 01:50:36+00:00,8,weapon,殳,Weapon,20,1,,0,0,0,18,0,0
161,radical,https://api.wanikani.com/v2/subjects/161,2025-11-29 00:15:00.980995+00:00,2012-03-22 01:50:48+00:00,8,compare,比,Compare,21,1,,0,0,0,9,0,0
162,radical,https://api.wanikani.com/v2/subjects/162,2025-12-03 19:11:10.895336+00:00,2012-03-22 01:51:12+00:00,30,one-sided,片,One Sided,1,1,,0,0,0,2,0,0
163,radical,https://api.wanikani.com/v2/subjects/163,2026-04-15 06:52:14.831099+00:00,2012-03-22 01:51:29+00:00,8,net,罒,Net,22,1,,0,0,0,21,0,0
164,radical,https://api.wanikani.com/v2/subjects/164,2025-11-18 14:34:21.530941+00:00,2012-03-22 01:51:48+00:00,8,sickle,釆,Sickle,23,1,,0,0,0,2,0,0
165,radical,https://api.wanikani.com/v2/subjects/165,2026-03-25 07:14:39.016862+00:00,2012-03-22 02:07:28+00:00,8,horse,馬,Horse,24,1,,0,0,0,14,0,0
166,radical,https://api.wanikani.com/v2/subjects/166,2025-11-24 20:27:09.693473+00:00,2012-03-22 02:26:07+00:00,9,jammed-in,介,Jammed In,1,1,,0,0,0,2,0,0
167,radical,https://api.wanikani.com/v2/subjects/167,2025-10-01 13:47:24.263127+00:00,2012-03-22 02:26:17+00:00,9,history,史,History,5,1,,0,0,0,2,0,0
168,radical,https://api.wanikani.com/v2/subjects/168,2026-01-04 19:54:54.196787+00:00,2012-03-22 02:26:27+00:00,9,tent,癶,Tent,6,1,,0,0,0,4,0,0
169,radical,https://api.wanikani.com/v2/subjects/169,2025-10-01 14:32:25.412025+00:00,2012-03-27 17:23:23+00:00,7,circumference,周,Circumference,16,1,,0,0,0,4,0,0
170,radical,https://api.wanikani.com/v2/subjects/170,2025-11-08 00:11:35.013012+00:00,2012-04-04 23:44:10+00:00,4,hole,穴,Hole,11,1,,0,0,0,9,0,0
171,radical,https://api.wanikani.com/v2/subjects/171,2026-04-13 03:41:35.175300+00:00,2012-04-05 18:56:42+00:00,5,lantern,开,Lantern,26,1,,0,0,0,10,0,0
172,radical,https://api.wanikani.com/v2/subjects/172,2026-01-16 18:42:49.398284+00:00,2012-04-05 19:10:27+00:00,8,easy,易,Easy,25,1,,0,0,0,7,0,0
173,radical,https://api.wanikani.com/v2/subjects/173,2026-04-07 17:35:03.677256+00:00,2012-04-05 19:11:06+00:00,7,wing,勿,Wing,6,1,,0,0,0,3,0,0
174,radical,https://api.wanikani.com/v2/subjects/174,2025-12-10 00:09:32.879317+00:00,2012-04-05 23:07:15+00:00,6,tongue,舌,Tongue,52,1,,0,0,0,8,0,0
175,radical,https://api.wanikani.com/v2/subjects/175,2025-11-07 00:50:25.948932+00:00,2012-04-20 18:54:52+00:00,9,clown,咅,Clown,7,1,,0,0,0,6,0,0
176,radical,https://api.wanikani.com/v2/subjects/176,2026-03-23 17:20:01.534933+00:00,2012-04-23 23:37:21+00:00,9,building,阝,Building,8,1,,0,0,0,44,0,0
177,radical,https://api.wanikani.com/v2/subjects/177,2025-12-03 22:51:54.258509+00:00,2012-04-23 23:47:54+00:00,7,table,几,Table,17,1,,0,0,0,13,0,0
178,radical,https://api.wanikani.com/v2/subjects/178,2025-11-24 20:24:37.367364+00:00,2012-04-24 00:27:02+00:00,9,spicy,辛,Spicy,9,1,,0,0,0,5,0,0
179,radical,https://api.wanikani.com/v2/subjects/179,2025-11-27 04:32:54.991411+00:00,2012-04-24 01:02:14+00:00,10,tombstone,圣,Tombstone,10,1,,0,0,0,5,0,0
180,radical,https://api.wanikani.com/v2/subjects/180,2025-12-10 19:24:01.572608+00:00,2012-04-24 01:02:24+00:00,10,kiss,各,Kiss,11,1,,0,0,0,10,0,0
181,radical,https://api.wanikani.com/v2/subjects/181,2026-04-06 17:38:54.907026+00:00,2012-04-24 01:02:31+00:00,10,beans,豆,Beans,12,1,,0,0,0,7,0,0
182,radical,https://api.wanikani.com/v2/subjects/182,2025-12-03 19:48:42.672332+00:00,2012-04-24 01:02:38+00:00,10,alcohol,酉,Alcohol,13,1,,0,0,0,17,0,0
183,radical,https://api.wanikani.com/v2/subjects/183,2025-11-27 04:32:55.030263+00:00,2012-04-24 01:03:13+00:00,10,landslide,辰,Landslide,14,1,,0,0,0,7,0,0
184,radical,https://api.wanikani.com/v2/subjects/184,2026-04-06 17:38:54.907026+00:00,2012-04-24 01:03:38+00:00,10,geoduck,頁,Geoduck,15,1,,0,0,0,23,0,0
185,radical,https://api.wanikani.com/v2/subjects/185,2025-11-27 04:32:55.075706+00:00,2012-04-24 18:27:29+00:00,10,music,曲,Music,16,1,,0,0,0,6,0,0
186,radical,https://api.wanikani.com/v2/subjects/186,2025-11-27 04:32:55.089758+00:00,2012-04-24 18:46:57+00:00,10,dynamite,丙,Dynamite,17,1,,0,0,0,2,0,0
187,radical,https://api.wanikani.com/v2/subjects/187,2026-04-06 18:48:39.716764+00:00,2012-04-24 18:48:51+00:00,10,sick,疒,Sick,18,1,,0,0,0,13,0,0
188,radical,https://api.wanikani.com/v2/subjects/188,2026-03-25 06:23:02.835700+00:00,2012-04-26 00:16:51+00:00,9,heavy,重,Heavy,10,1,,0,0,0,7,0,0
189,radical,https://api.wanikani.com/v2/subjects/189,2025-11-25 02:27:09.739767+00:00,2012-04-26 05:10:54+00:00,11,orders,令,Orders,0,1,,0,0,0,7,0,0
190,radical,https://api.wanikani.com/v2/subjects/190,2025-11-25 02:25:51.033580+00:00,2012-04-26 05:19:09+00:00,11,humble,申,Humble,2,1,,0,0,0,5,0,0
191,radical,https://api.wanikani.com/v2/subjects/191,2025-11-25 02:24:00.627278+00:00,2012-04-26 05:19:31+00:00,11,older-brother,兄,Older Brother,3,1,,0,0,0,5,0,0
192,radical,https://api.wanikani.com/v2/subjects/192,2025-10-01 14:32:25.435311+00:00,2012-04-26 05:19:40+00:00,7,temple,寺,Temple,18,1,,0,0,0,9,0,0
193,radical,https://api.wanikani.com/v2/subjects/193,2025-11-25 02:22:13.246838+00:00,2012-04-26 05:19:49+00:00,11,escalator,及,Escalator,4,1,,0,0,0,4,0,0
194,radical,https://api.wanikani.com/v2/subjects/194,2026-01-30 23:43:01.883768+00:00,2012-04-26 05:20:00+00:00,11,drunkard,戈,Drunkard,6,1,,0,0,0,23,0,0
195,radical,https://api.wanikani.com/v2/subjects/195,2026-03-29 18:17:49.824318+00:00,2012-04-26 05:20:11+00:00,11,skin,皮,Skin,7,1,,0,0,0,6,0,0
196,radical,https://api.wanikani.com/v2/subjects/196,2026-02-25 09:52:41.789411+00:00,2012-04-26 05:20:53+00:00,11,root,艮,Root,8,1,,0,0,0,14,0,0
197,radical,https://api.wanikani.com/v2/subjects/197,2025-11-27 19:21:29.482657+00:00,2012-04-26 05:26:31+00:00,11,sound,音,Sound,9,1,,0,0,0,7,0,0
198,radical,https://api.wanikani.com/v2/subjects/198,2025-11-25 02:11:13.150822+00:00,2012-04-26 06:16:19+00:00,11,few,少,Few,10,1,,0,0,0,8,0,0
199,radical,https://api.wanikani.com/v2/subjects/199,2025-12-06 03:33:28.795445+00:00,2012-04-26 06:20:37+00:00,11,simple,単,Simple,11,1,,0,0,0,4,0,0
200,radical,https://api.wanikani.com/v2/subjects/200,2025-11-27 04:32:55.115412+00:00,2012-04-26 06:21:15+00:00,10,stairs,乃,Stairs,19,1,,0,0,0,5,0,0
201,radical,https://api.wanikani.com/v2/subjects/201,2026-01-27 00:51:28.164390+00:00,2012-05-01 19:36:51+00:00,12,early,早,Early,5,1,,0,0,0,3,0,0
202,radical,https://api.wanikani.com/v2/subjects/202,2026-01-27 00:48:25.666596+00:00,2012-05-01 19:36:59+00:00,12,younger-brother,弟,Younger Brother,8,1,,0,0,0,1,0,0
203,radical,https://api.wanikani.com/v2/subjects/203,2026-02-04 07:18:03.588956+00:00,2012-05-01 19:37:07+00:00,8,someone,者,Someone,9,1,,0,0,0,12,0,0
204,radical,https://api.wanikani.com/v2/subjects/204,2026-04-08 06:51:37.593895+00:00,2012-05-01 19:37:15+00:00,12,asia,亜,Asia,10,1,,0,0,0,3,0,0
205,radical,https://api.wanikani.com/v2/subjects/205,2026-03-31 18:09:54.496507+00:00,2012-05-01 19:37:22+00:00,12,crab,其,Crab,11,1,,0,0,0,6,0,0
206,radical,https://api.wanikani.com/v2/subjects/206,2025-11-26 19:04:44.908674+00:00,2012-05-01 19:37:29+00:00,12,yoga,廴,Yoga,12,1,,0,0,0,8,0,0
207,radical,https://api.wanikani.com/v2/subjects/207,2026-04-20 16:18:40.471070+00:00,2012-05-01 19:37:36+00:00,12,jackhammer,示,Jackhammer,13,1,,0,0,0,17,0,0
208,radical,https://api.wanikani.com/v2/subjects/208,2025-10-01 06:09:48.050048+00:00,2012-05-01 19:37:44+00:00,12,excuse,免,Excuse,14,1,,0,0,0,4,0,0
209,radical,https://api.wanikani.com/v2/subjects/209,2025-10-06 23:26:20.979644+00:00,2012-05-01 19:37:51+00:00,17,criminal,非,Criminal,3,1,,0,0,0,9,0,0
210,radical,https://api.wanikani.com/v2/subjects/210,2026-03-18 07:14:23.968238+00:00,2012-06-05 23:59:11.547907+00:00,3,life,生,Life,24,1,,0,0,0,21,0,0
211,radical,https://api.wanikani.com/v2/subjects/211,2025-11-08 00:17:20.030484+00:00,2012-06-27 19:16:49.157216+00:00,4,umbrella,乚,Umbrella,41,1,,0,0,0,7,0,0
212,radical,https://api.wanikani.com/v2/subjects/212,2025-10-08 17:35:06.602662+00:00,2012-07-07 04:22:39.375766+00:00,6,death,亡,Death,177,1,,0,0,0,7,0,0
213,radical,https://api.wanikani.com/v2/subjects/213,2026-04-13 03:41:35.188074+00:00,2012-07-10 22:33:26.448391+00:00,5,feathers,羽,Feathers,27,1,,0,0,0,7,0,0
214,radical,https://api.wanikani.com/v2/subjects/214,2025-11-27 20:21:27.248974+00:00,2012-07-19 22:53:22.165077+00:00,7,gate,門,Gate,20,1,,0,0,0,15,0,0
215,radical,https://api.wanikani.com/v2/subjects/215,2026-01-29 00:39:51.991569+00:00,2012-07-19 22:58:48.031223+00:00,13,shrimp,尺,Shrimp,7,1,,0,0,0,8,0,0
216,radical,https://api.wanikani.com/v2/subjects/216,2025-11-18 14:34:21.567374+00:00,2012-07-19 23:03:55.289604+00:00,8,suit,合,Suit,26,1,,0,0,0,6,0,0
217,radical,https://api.wanikani.com/v2/subjects/217,2026-03-18 00:29:41.941203+00:00,2012-07-19 23:34:48.368602+00:00,8,cage,匚,Cage,27,1,,0,0,0,7,0,0
218,radical,https://api.wanikani.com/v2/subjects/218,2026-02-28 03:32:55.301653+00:00,2012-07-25 18:51:46.213334+00:00,9,anti,反,Anti,11,1,,0,0,0,8,0,0
219,radical,https://api.wanikani.com/v2/subjects/219,2025-11-27 04:32:55.128135+00:00,2012-08-02 17:34:17.622504+00:00,10,bundle,束,Bundle,20,1,,0,0,0,6,0,0
220,radical,https://api.wanikani.com/v2/subjects/220,2025-10-01 13:47:24.350950+00:00,2012-08-08 18:36:26.096638+00:00,9,brush,聿,Brush,12,1,,0,0,0,11,0,0
221,radical,https://api.wanikani.com/v2/subjects/221,2025-10-09 21:20:06.990299+00:00,2012-08-27 20:12:03.947356+00:00,13,idea,意,Idea,8,1,,0,0,0,2,0,0
222,radical,https://api.wanikani.com/v2/subjects/222,2025-10-01 06:09:48.173927+00:00,2012-08-27 20:12:47.328255+00:00,13,womb,坴,Womb,9,1,,0,0,0,4,0,0
223,radical,https://api.wanikani.com/v2/subjects/223,2025-10-01 06:09:48.179789+00:00,2012-08-27 20:14:32.147587+00:00,13,circle,丸,Circle,10,1,,0,0,0,5,0,0
224,radical,https://api.wanikani.com/v2/subjects/224,2025-11-24 20:14:54.048086+00:00,2012-08-27 20:15:02.829714+00:00,6,east,東,East,0,1,,0,0,0,7,0,0
225,radical,https://api.wanikani.com/v2/subjects/225,2025-10-01 06:09:48.183601+00:00,2012-08-27 20:16:11.878940+00:00,13,roof-225,亼,Roof,6,1,2018-12-05 18:38:50.834567+00:00,0,0,0,0,0,0
226,radical,https://api.wanikani.com/v2/subjects/226,2026-01-29 00:39:43.932146+00:00,2012-08-27 20:16:24.204921+00:00,13,bookshelf,冊,Bookshelf,12,1,,0,0,0,5,0,0
227,radical,https://api.wanikani.com/v2/subjects/227,2026-02-28 02:47:52.448200+00:00,2012-08-27 20:16:34.311283+00:00,13,products,品,Products,13,1,,0,0,0,3,0,0
228,radical,https://api.wanikani.com/v2/subjects/228,2025-12-25 00:33:47.230662+00:00,2012-08-27 20:17:03.399635+00:00,7,oneself,己,Oneself,21,1,,0,0,0,12,0,0
229,radical,https://api.wanikani.com/v2/subjects/229,2025-11-24 20:32:16.580571+00:00,2012-08-27 20:17:16.553471+00:00,9,correct,正,Correct,13,1,,0,0,0,16,0,0
230,radical,https://api.wanikani.com/v2/subjects/230,2026-01-29 00:33:23.529491+00:00,2012-08-27 20:17:28.148081+00:00,13,original,原,Original,14,1,,0,0,0,3,0,0
231,radical,https://api.wanikani.com/v2/subjects/231,2026-03-18 00:25:07.494204+00:00,2012-08-27 20:17:38.534922+00:00,4,center,央,Center,17,1,,0,0,0,4,0,0
232,radical,https://api.wanikani.com/v2/subjects/232,2026-04-13 23:49:56.879384+00:00,2012-08-27 20:17:54.536468+00:00,13,soul,忄,Soul,15,1,,0,0,0,28,0,0
233,radical,https://api.wanikani.com/v2/subjects/233,2026-04-13 03:41:35.102323+00:00,2012-08-27 20:18:14.326026+00:00,5,pig,豕,Pig,18,1,,0,0,0,9,0,0
234,radical,https://api.wanikani.com/v2/subjects/234,2026-02-04 19:25:41.463362+00:00,2012-08-27 20:19:01.672542+00:00,13,body,身,Body,16,1,,0,0,0,3,0,0
235,radical,https://api.wanikani.com/v2/subjects/235,2026-02-18 06:29:09.139112+00:00,2012-08-27 20:19:52.444090+00:00,13,fruit,果,Fruit,17,1,,0,0,0,6,0,0
236,radical,https://api.wanikani.com/v2/subjects/236,2026-01-29 00:50:09.763930+00:00,2012-08-28 00:02:49.339904+00:00,14,pool,勺,Pool,2,1,,0,0,0,6,0,0
237,radical,https://api.wanikani.com/v2/subjects/237,2025-10-01 06:09:48.278619+00:00,2012-08-28 00:03:04.599162+00:00,14,public,公,Public,13,1,,0,0,0,4,0,0
238,radical,https://api.wanikani.com/v2/subjects/238,2025-10-29 11:10:32.880844+00:00,2012-08-28 00:03:32.203370+00:00,3,now,今,Now,25,1,,0,0,0,7,0,0
239,radical,https://api.wanikani.com/v2/subjects/239,2025-10-01 06:09:48.308634+00:00,2012-08-28 07:46:06.174134+00:00,13,hundred,百,Hundred,18,1,,0,0,0,4,0,0
240,radical,https://api.wanikani.com/v2/subjects/240,2026-02-24 08:18:25.050242+00:00,2012-09-18 03:37:49.401957+00:00,10,turkey,隹,Turkey,21,1,,0,0,0,39,0,0
241,radical,https://api.wanikani.com/v2/subjects/241,2025-10-01 06:09:48.319774+00:00,2012-09-18 23:32:40.657029+00:00,22,saw,巩,Saw,5,1,,0,0,0,2,0,0
242,radical,https://api.wanikani.com/v2/subjects/242,2026-03-24 15:11:48.995533+00:00,2012-09-18 23:33:40.646661+00:00,15,paragraph,句,Paragraph,10,1,,0,0,0,3,0,0
243,radical,https://api.wanikani.com/v2/subjects/243,2026-03-18 07:14:23.977868+00:00,2012-09-18 23:33:51.991567+00:00,4,man,男,Man,3,1,,0,0,0,3,0,0
244,radical,https://api.wanikani.com/v2/subjects/244,2026-03-24 15:11:49.007278+00:00,2012-09-18 23:34:05.742973+00:00,15,past,去,Past,11,1,,0,0,0,3,0,0
245,radical,https://api.wanikani.com/v2/subjects/245,2026-03-24 15:11:49.017152+00:00,2012-09-18 23:34:29.729664+00:00,15,walk,歩,Walk,12,1,,0,0,0,2,0,0
246,radical,https://api.wanikani.com/v2/subjects/246,2026-01-29 00:45:31.077362+00:00,2012-09-18 23:42:49.600329+00:00,14,well,井,Well,14,1,,0,0,0,4,0,0
247,radical,https://api.wanikani.com/v2/subjects/247,2025-11-14 22:08:10.397284+00:00,2012-09-19 00:05:21.896016+00:00,14,part,分,Part,15,1,,0,0,0,5,0,0
248,radical,https://api.wanikani.com/v2/subjects/248,2025-12-05 19:33:00.426254+00:00,2012-09-20 18:30:33.101869+00:00,16,attach,付,Attach,1,1,,0,0,0,3,0,0
249,radical,https://api.wanikani.com/v2/subjects/249,2026-03-07 17:49:05.230084+00:00,2012-09-20 18:30:46.162358+00:00,16,valley,谷,Valley,4,1,,0,0,0,5,0,0
250,radical,https://api.wanikani.com/v2/subjects/250,2025-10-30 00:02:22.499411+00:00,2012-09-20 19:15:34.018781+00:00,16,face,面,Face,5,1,,0,0,0,2,0,0
251,radical,https://api.wanikani.com/v2/subjects/251,2025-10-01 06:09:48.396735+00:00,2012-10-30 19:42:59.225087+00:00,17,comfort,楽,Comfort,4,1,,0,0,0,1,0,0
252,radical,https://api.wanikani.com/v2/subjects/252,2025-10-01 06:09:48.412736+00:00,2012-10-30 19:43:10.791182+00:00,17,nothing,無,Nothing,5,1,,0,0,0,2,0,0
253,radical,https://api.wanikani.com/v2/subjects/253,2025-10-01 06:09:48.411562+00:00,2012-10-30 19:43:20.918188+00:00,17,good-luck,吉,Good Luck,6,1,,0,0,0,3,0,0
254,radical,https://api.wanikani.com/v2/subjects/254,2026-03-26 08:11:42.807516+00:00,2012-10-30 19:43:47.831479+00:00,17,tiger,虍,Tiger,7,1,,0,0,0,10,0,0
255,radical,https://api.wanikani.com/v2/subjects/255,2025-10-01 06:09:48.424276+00:00,2012-10-30 19:44:22.064120+00:00,17,poem,苟,Poem,8,1,,0,0,0,3,0,0
256,radical,https://api.wanikani.com/v2/subjects/256,2025-11-27 19:44:31.146854+00:00,2012-10-31 23:38:13.113889+00:00,18,long-ago,昔,Long Ago,1,1,,0,0,0,5,0,0
257,radical,https://api.wanikani.com/v2/subjects/257,2025-10-01 06:09:48.432878+00:00,2012-10-31 23:38:28.083933+00:00,18,gambler,尭,Gambler,4,1,,0,0,0,2,0,0
258,radical,https://api.wanikani.com/v2/subjects/258,2025-11-27 19:57:04.726064+00:00,2012-10-31 23:38:50.000813+00:00,18,previous,先,Previous,5,1,,0,0,0,1,0,0
259,radical,https://api.wanikani.com/v2/subjects/259,2025-10-01 06:09:48.455504+00:00,2012-10-31 23:38:59.837464+00:00,18,mask,曽,Mask,6,1,,0,0,0,6,0,0
260,radical,https://api.wanikani.com/v2/subjects/260,2025-11-27 19:31:20.273093+00:00,2012-10-31 23:39:11.090436+00:00,18,happiness,幸,Happiness,7,1,,0,0,0,3,0,0
261,radical,https://api.wanikani.com/v2/subjects/261,2025-11-27 20:08:32.290710+00:00,2012-10-31 23:39:22.107823+00:00,18,conflict,争,Conflict,8,1,,0,0,0,2,0,0
262,radical,https://api.wanikani.com/v2/subjects/262,2025-11-27 20:02:33.540143+00:00,2012-10-31 23:39:37.106899+00:00,18,treasure-chest,凶,Treasure Chest,9,1,,0,0,0,4,0,0
263,radical,https://api.wanikani.com/v2/subjects/263,2025-10-01 06:09:48.492465+00:00,2012-11-01 00:56:20.624816+00:00,19,become,成,Become,1,1,,0,0,0,4,0,0
264,radical,https://api.wanikani.com/v2/subjects/264,2026-01-07 16:59:59.548262+00:00,2012-11-01 00:56:34.510041+00:00,14,talent,才,Talent,16,1,,0,0,0,3,0,0
265,radical,https://api.wanikani.com/v2/subjects/265,2026-04-06 19:29:08.554779+00:00,2012-11-01 00:56:39.941512+00:00,19,black-hole,复,Black Hole,9,1,,0,0,0,5,0,0
266,radical,https://api.wanikani.com/v2/subjects/266,2026-04-07 17:40:57.020503+00:00,2012-11-01 00:56:46.941870+00:00,19,director,司,Director,10,1,,0,0,0,3,0,0
267,radical,https://api.wanikani.com/v2/subjects/267,2025-10-08 17:35:05.171650+00:00,2012-11-01 00:56:52.795671+00:00,6,city,市,City,48,1,,0,0,0,2,0,0
268,radical,https://api.wanikani.com/v2/subjects/268,2026-02-18 06:29:03.843014+00:00,2012-11-01 00:56:59.374838+00:00,19,reason,由,Reason,11,1,,0,0,0,7,0,0
269,radical,https://api.wanikani.com/v2/subjects/269,2025-11-26 19:00:42.388312+00:00,2012-11-01 03:27:44.294341+00:00,12,together,共,Together,15,1,,0,0,0,10,0,0
270,radical,https://api.wanikani.com/v2/subjects/270,2025-10-01 06:09:48.545800+00:00,2012-11-01 04:50:33.953671+00:00,20,fly,飛,Fly,6,1,,0,0,0,1,0,0
271,radical,https://api.wanikani.com/v2/subjects/271,2025-10-01 06:09:48.550367+00:00,2012-11-01 04:51:00.749339+00:00,20,mona-lisa,兼,Mona Lisa,7,1,,0,0,0,5,0,0
272,radical,https://api.wanikani.com/v2/subjects/272,2025-10-01 06:09:48.562485+00:00,2012-11-01 04:51:09.508368+00:00,19,ego,我,Ego,12,1,,0,0,0,2,0,0
273,radical,https://api.wanikani.com/v2/subjects/273,2025-10-01 06:09:48.563415+00:00,2012-11-01 04:55:07.307788+00:00,20,flood,巛,Flood,8,1,,0,0,0,3,0,0
274,radical,https://api.wanikani.com/v2/subjects/274,2025-10-01 06:09:48.565220+00:00,2012-11-01 04:55:21.644300+00:00,20,mole,至,Mole,9,1,,0,0,0,6,0,0
275,radical,https://api.wanikani.com/v2/subjects/275,2025-11-27 04:32:55.146719+00:00,2012-11-07 20:11:39.421032+00:00,10,fault,失,Fault,22,1,,0,0,0,3,0,0
276,radical,https://api.wanikani.com/v2/subjects/276,2026-01-18 20:18:48.214331+00:00,2012-12-04 05:51:03.631654+00:00,21,mohawk,啇,Mohawk,1,1,,0,0,0,4,0,0
277,radical,https://api.wanikani.com/v2/subjects/277,2025-10-01 06:09:48.589017+00:00,2012-12-04 05:51:26.596344+00:00,21,simultaneous,斉,Simultaneous,8,1,,0,0,0,4,0,0
278,radical,https://api.wanikani.com/v2/subjects/278,2026-04-14 23:40:07.145043+00:00,2012-12-04 05:51:41.253002+00:00,21,next,次,Next,9,1,,0,0,0,6,0,0
279,radical,https://api.wanikani.com/v2/subjects/279,2026-04-08 07:13:50.388752+00:00,2012-12-04 05:51:49.594004+00:00,22,peace,平,Peace,8,1,,0,0,0,3,0,0
280,radical,https://api.wanikani.com/v2/subjects/280,2025-10-01 06:09:48.609037+00:00,2012-12-04 05:51:58.568754+00:00,21,number,番,Number,11,1,,0,0,0,3,0,0
281,radical,https://api.wanikani.com/v2/subjects/281,2026-04-13 03:41:35.086126+00:00,2012-12-04 05:53:23.365696+00:00,5,angle,角,Angle,16,1,,0,0,0,4,0,0
282,radical,https://api.wanikani.com/v2/subjects/282,2025-10-01 06:09:48.628726+00:00,2012-12-05 10:00:59.572498+00:00,22,bathtub,呂,Bathtub,1,1,,0,0,0,3,0,0
283,radical,https://api.wanikani.com/v2/subjects/283,2025-10-01 06:09:48.629422+00:00,2012-12-05 10:01:23.632260+00:00,22,cheap,安,Cheap,3,1,,0,0,0,1,0,0
284,radical,https://api.wanikani.com/v2/subjects/284,2025-10-01 06:09:48.631246+00:00,2012-12-05 10:05:55.666694+00:00,22,dollar,弗,Dollar,4,1,,0,0,0,2,0,0
285,radical,https://api.wanikani.com/v2/subjects/285,2025-12-03 22:30:36.495728+00:00,2012-12-05 10:06:25.895515+00:00,22,allocate,充,Allocate,7,1,,0,0,0,3,0,0
286,radical,https://api.wanikani.com/v2/subjects/286,2025-10-01 06:09:48.648131+00:00,2012-12-05 10:09:12.054586+00:00,22,football,爰,Football,9,1,,0,0,0,4,0,0
287,radical,https://api.wanikani.com/v2/subjects/287,2025-11-23 05:58:29.379374+00:00,2012-12-05 10:09:35.268569+00:00,22,ability,能,Ability,10,1,,0,0,0,3,0,0
288,radical,https://api.wanikani.com/v2/subjects/288,2026-03-29 19:11:43.434481+00:00,2012-12-06 02:18:20.561797+00:00,23,leather,革,Leather,5,1,,0,0,0,4,0,0
289,radical,https://api.wanikani.com/v2/subjects/289,2026-02-17 17:41:24.783434+00:00,2012-12-06 02:19:19.571338+00:00,23,vines,丩,Vines,11,1,,0,0,0,3,0,0
290,radical,https://api.wanikani.com/v2/subjects/290,2025-10-01 06:09:48.700769+00:00,2012-12-06 02:19:35.836156+00:00,23,restaurant,亭,Restaurant,12,1,,0,0,0,2,0,0
291,radical,https://api.wanikani.com/v2/subjects/291,2025-11-30 19:27:58.208260+00:00,2012-12-06 02:19:44.640557+00:00,23,road,道,Road,13,1,,0,0,0,1,0,0
292,radical,https://api.wanikani.com/v2/subjects/292,2025-10-01 06:09:48.712959+00:00,2012-12-06 02:20:12.404561+00:00,23,demon,鬼,Demon,14,1,,0,0,0,6,0,0
293,radical,https://api.wanikani.com/v2/subjects/293,2025-10-01 06:09:48.717261+00:00,2012-12-06 03:39:26.870988+00:00,24,dawn,旦,Dawn,1,1,,0,0,0,9,0,0
294,radical,https://api.wanikani.com/v2/subjects/294,2026-01-06 00:31:19.090161+00:00,2012-12-06 03:39:51.308406+00:00,24,korea,韋,Korea,4,1,,0,0,0,5,0,0
295,radical,https://api.wanikani.com/v2/subjects/295,2025-10-01 06:09:48.743542+00:00,2012-12-06 03:40:04.948030+00:00,24,guest,客,Guest,5,1,,0,0,0,1,0,0
296,radical,https://api.wanikani.com/v2/subjects/296,2025-10-01 06:09:48.747608+00:00,2012-12-06 03:40:27.010350+00:00,24,control,制,Control,6,1,,0,0,0,1,0,0
